pitches,player_id,total_pitches,pitch_percent,ba,iso,babip,slg,woba,xwoba,xba,hits,abs,launch_speed,launch_angle,spin_rate,velocity,effective_speed,whiffs,swings,takes,player
1239,607216,1239,100,0.222,0.185,0.237,0.407,0.304,0.306,0.232,61,275,87.0,14.0,2079.0,88.6,88.4,123,561,678,Joey Krehbiel
1238,502102,1238,100,0.279,0.114,0.298,0.393,0.31,,,83,298,,,,87.1,,105,587,639,Duane Below
1238,670955,1238,100,0.191,0.105,0.254,0.296,0.249,0.262,0.202,51,267,87.2,19.2,2308.0,89.7,89.28,181,606,632,Edwin Uceta
1235,519381,1235,100,0.23,0.193,0.252,0.422,0.318,0.309,0.22,62,270,87.0,20.3,2593.0,78.7,78.23,133,549,682,Pat Venditte
1230,461848,1230,100,0.24,0.181,0.268,0.421,0.333,,,61,254,,,,88.9,,129,592,630,Jim Miller
1224,407791,1224,100,0.263,0.154,0.301,0.417,0.346,,,68,259,,,,88.6,,129,553,665,Brendan Donnelly
1223,641438,1223,100,0.238,0.138,0.269,0.376,0.297,0.339,0.271,67,282,87.9,10.5,2134.0,89.8,89.46,157,613,609,Shane Carle
1222,592254,1222,100,0.271,0.19,0.348,0.461,0.363,0.352,0.248,70,258,87.8,15.3,2082.0,89.0,89.5,168,560,657,José De León
1221,420864,1221,100,0.29,0.192,0.321,0.482,0.371,,,80,276,,,,84.7,,115,553,652,Randy Flores
1212,572788,1212,100,0.254,0.179,0.294,0.433,0.336,0.351,0.261,68,268,88.4,15.8,1930.0,88.0,87.87,113,521,683,Tyler Cravy
1208,442707,1208,100,0.241,0.175,0.284,0.416,0.304,,,69,286,,,,83.0,,192,602,584,Mark DiFelice
1204,684320,1204,100,0.237,0.163,0.289,0.401,0.322,0.315,0.236,61,257,88.2,16.0,2424.0,89.2,89.5,139,541,662,Yariel Rodríguez
1204,448337,1204,100,0.263,0.147,0.332,0.41,0.335,,,73,278,,,,85.8,,145,567,617,Josh Kinney
1202,517060,1202,100,0.35,0.221,0.357,0.571,0.417,,,98,280,,,,85.9,,80,529,669,Pedro Hernandez
1198,666818,1198,100,0.274,0.175,0.328,0.448,0.367,0.356,0.263,69,252,90.4,13.6,2172.0,92.1,92.04,145,561,637,Luis Frías
1195,656657,1195,100,0.29,0.265,0.307,0.556,0.384,0.357,0.269,81,279,88.5,17.3,2095.0,86.2,85.12,124,595,600,Zach Logue
1188,808967,1188,100,0.221,0.136,0.29,0.357,0.271,0.282,0.234,62,280,88.1,7.9,2092.0,89.6,89.98,154,576,612,Yoshinobu Yamamoto
1187,672456,1187,100,0.27,0.204,0.299,0.474,0.35,0.347,0.282,77,285,89.5,14.9,2373.0,88.9,89.13,115,560,627,Keider Montero
1187,642239,1187,100,0.266,0.102,0.323,0.367,0.317,0.291,0.226,68,256,86.3,13.1,2292.0,86.6,87.17,145,556,631,Rob Zastryzny
1186,686539,1186,100,0.278,0.09,0.36,0.368,0.323,0.314,0.252,80,288,89.6,0.7,2670.0,89.9,89.42,139,552,634,Declan Cronin
1183,664054,1183,100,0.257,0.189,0.317,0.446,0.311,0.32,0.244,76,296,90.0,22.8,2179.0,86.9,86.29,199,640,543,Cody Stashak
1181,663704,1181,100,0.276,0.159,0.327,0.435,0.319,0.303,0.258,83,301,89.5,6.3,2465.0,89.1,89.81,151,561,619,James McArthur
1175,122195,1175,100,0.252,0.154,0.272,0.407,0.304,,,77,305,,,,79.0,,82,524,623,Brian Shouse
1174,500872,1174,100,0.239,0.113,0.291,0.352,0.291,0.311,0.252,59,247,88.0,17.4,2345.0,90.9,90.47,122,517,657,Gregory Infante
1173,641672,1173,100,0.271,0.168,0.319,0.44,0.348,0.346,0.268,74,273,88.8,12.0,2390.0,90.5,90.66,159,577,596,Thomas Hatch
1171,696136,1171,100,0.258,0.152,0.3,0.409,0.314,0.309,0.25,68,264,86.9,9.3,2113.0,87.5,87.6,142,581,590,Jordan Wicks
1168,228594,1168,100,0.29,0.172,0.313,0.462,0.362,,,76,262,,,,86.4,,93,536,627,David Riske
1167,677865,1167,100,0.254,0.139,0.286,0.394,0.308,0.308,0.255,73,287,86.7,10.8,2320.0,85.1,85.72,141,587,580,Justin Bruihl
1166,605894,1166,100,0.315,0.191,0.369,0.506,0.362,0.325,0.265,84,267,87.6,17.9,2329.0,88.2,87.91,131,592,569,Severino González
1165,543964,1165,100,0.217,0.087,0.295,0.304,0.278,0.267,0.192,57,263,84.8,9.3,2189.0,89.6,88.59,140,516,639,Tony Zych
1165,641726,1165,100,0.294,0.212,0.321,0.505,0.363,0.312,0.252,86,293,88.4,10.6,2084.0,89.5,88.76,119,568,597,Daulton Jefferies
1160,676680,1160,100,0.221,0.098,0.267,0.32,0.287,0.277,0.208,54,244,84.1,15.9,2482.0,83.4,82.75,123,529,631,Tom Cosgrove
1160,400093,1160,100,0.263,0.153,0.286,0.416,0.334,,,72,274,,,,85.7,,121,522,625,Duaner Sanchez
1160,669920,1160,100,0.312,0.202,0.329,0.514,0.38,0.357,0.285,88,282,89.5,4.0,2132.0,88.1,88.03,86,501,659,Jason Alexander
1160,542587,1160,100,0.266,0.12,0.339,0.386,0.33,0.311,0.238,64,241,87.4,13.1,2258.0,90.2,89.2,150,523,625,Elvis Araujo
1160,672391,1160,100,0.263,0.185,0.309,0.448,0.336,0.318,0.24,71,270,88.6,20.1,2299.0,92.9,92.5,143,567,592,Kaleb Ort
1158,534737,1158,100,0.321,0.223,0.352,0.544,0.387,0.342,0.277,88,274,91.1,13.1,1876.0,87.4,86.27,85,542,613,Pat Dean
1156,669618,1156,100,0.195,0.143,0.215,0.338,0.272,0.319,0.231,52,266,90.0,17.3,2285.0,89.0,88.68,153,573,583,Joe Barlow
1154,641427,1154,100,0.281,0.198,0.306,0.478,0.348,0.346,0.266,71,253,89.6,13.4,2566.0,91.3,90.14,118,545,609,Alan Busenitz
1149,642607,1149,100,0.283,0.214,0.285,0.497,0.354,0.346,0.273,82,290,87.3,14.8,2180.0,88.8,88.05,84,527,622,Dario Agrazal
1147,607755,1147,100,0.237,0.106,0.298,0.343,0.316,0.307,0.219,58,245,85.4,9.1,2526.0,81.9,81.18,95,472,675,Andrew Vasquez
1144,641851,1144,100,0.231,0.223,0.263,0.454,0.324,0.317,0.231,58,251,88.2,16.4,2604.0,85.4,85.19,159,516,628,Kyle McGowin
1143,656686,1143,100,0.303,0.282,0.327,0.585,0.411,0.397,0.292,71,234,90.6,12.4,2335.0,91.1,90.65,116,494,649,Corbin Martin
1140,573589,1140,100,0.215,0.143,0.26,0.359,0.317,0.324,0.218,48,223,88.3,15.4,2276.0,90.1,90.48,104,484,647,Michael Ynoa
1140,543881,1140,100,0.29,0.168,0.31,0.459,0.346,0.31,0.267,81,279,87.8,13.5,2140.0,90.1,89.55,102,585,540,Pedro Villarreal
1136,113961,1136,100,0.235,0.148,0.287,0.383,0.301,,,54,230,,,,87.1,,120,468,651,Scott Eyre
1134,543942,1134,100,0.28,0.114,0.34,0.394,0.324,0.425,0.278,74,264,88.1,10.5,1989.0,84.8,83.3,115,533,592,Rob Wooten
1132,664092,1132,100,0.294,0.187,0.361,0.481,0.36,0.32,0.252,77,262,88.8,10.6,2090.0,89.9,89.75,107,475,657,Sean Poppen
1129,600526,1129,100,0.244,0.211,0.273,0.456,0.318,0.305,0.233,66,270,89.5,17.3,2094.0,92.3,93.29,133,567,561,José Torres
1129,435158,1129,100,0.243,0.089,0.288,0.332,0.307,,,63,259,,,,87.1,,102,500,616,Keiichi Yabu
1127,642770,1127,100,0.277,0.157,0.303,0.434,0.356,0.37,0.281,69,249,90.1,11.9,2259.0,94.8,94.26,96,493,634,Javy Guerra
1127,621294,1127,100,0.258,0.175,0.31,0.433,0.35,0.344,0.251,62,240,88.0,12.4,2184.0,89.2,89.11,141,494,629,Ben Heller
1125,457733,1125,100,0.173,0.042,0.24,0.215,0.22,,,41,237,,,,90.0,,138,520,597,Joey Devine
1125,643615,1125,100,0.305,0.233,0.31,0.538,0.394,0.406,0.315,76,249,90.6,7.1,2069.0,88.0,88.07,92,502,623,T.J. Zeuch
1125,425768,1125,100,0.202,0.154,0.222,0.356,0.277,,,51,253,,,,92.3,,131,539,572,Angel Guzman
1116,464244,1116,100,0.274,0.091,0.333,0.365,0.326,,,72,263,,,,88.9,,87,470,631,Alberto Arias
1113,600968,1113,100,0.285,0.146,0.319,0.431,0.343,0.344,0.279,76,267,90.3,6.0,2042.0,90.6,89.08,109,520,593,Randy Rosario
1113,661440,1113,100,0.27,0.174,0.313,0.444,0.345,0.33,0.247,65,241,88.0,9.7,2228.0,89.8,89.66,106,496,617,Mauricio Llovera
1113,543594,1113,100,0.325,0.214,0.335,0.54,0.394,0.347,0.259,82,252,88.5,15.0,1931.0,84.1,84.24,92,500,612,Sean Nolin
1111,671212,1111,100,0.217,0.12,0.278,0.336,0.309,0.306,0.212,47,217,88.0,18.4,2524.0,93.0,93.48,123,457,654,Joe Boyle
1111,543001,1111,100,0.342,0.291,0.338,0.633,0.42,0.395,0.321,95,278,89.9,13.4,2316.0,84.9,84.48,97,548,563,Ryan Carpenter
1111,623439,1111,100,0.26,0.173,0.284,0.433,0.314,0.335,0.273,66,254,88.2,12.7,2088.0,89.1,88.77,116,525,580,Ryan Garton
1107,400141,1107,100,0.312,0.131,0.333,0.443,0.35,,,88,282,,,,87.9,,70,525,569,Horacio Ramirez
1103,669062,1103,100,0.199,0.142,0.271,0.341,0.292,0.274,0.184,42,211,88.6,11.0,2167.0,90.6,90.87,148,484,619,Erik Miller
1102,686218,1102,100,0.215,0.21,0.244,0.425,0.313,0.302,0.196,50,233,90.1,21.0,2235.0,91.1,91.74,165,564,538,Emmet Sheehan
1100,150430,1100,100,0.247,0.213,0.279,0.46,0.341,,,58,235,,,,87.8,,134,523,565,Luis Vizcaino
1098,435500,1098,100,0.242,0.147,0.255,0.389,0.302,,,61,252,,,,82.1,,93,489,597,Dan Giese
1096,425606,1096,100,0.18,0.06,0.264,0.24,0.242,,,39,217,,,,84.0,,134,422,656,Kiko Calero
1094,543242,1094,100,0.29,0.176,0.332,0.466,0.354,0.346,0.265,76,262,89.9,7.0,2015.0,91.8,91.11,120,535,559,J.R. Graham
1094,114849,1094,100,0.288,0.219,0.298,0.506,0.382,,,67,233,,,,79.7,,68,401,683,Tom Glavine
1093,596027,1093,100,0.182,0.141,0.266,0.323,0.331,0.338,0.198,35,192,87.0,6.1,2841.0,91.0,90.59,127,372,721,Dillon Maples
1093,641341,1093,100,0.238,0.234,0.246,0.472,0.347,0.33,0.225,56,235,89.2,22.1,2494.0,91.5,91.18,125,515,577,Tyler Bashlor
1092,643617,1092,100,0.345,0.345,0.345,0.69,0.443,0.412,0.32,88,255,90.4,13.9,2360.0,89.3,88.94,80,467,625,Zac Reininger
1092,545343,1092,100,0.224,0.143,0.269,0.367,0.301,0.299,0.215,53,237,88.9,21.7,2420.0,87.8,87.36,131,534,558,Louis Head
1091,663542,1091,100,0.163,0.142,0.186,0.305,0.241,0.283,0.214,40,246,88.2,12.6,2216.0,88.2,89.89,115,521,570,Bryan Hudson
1091,518764,1091,100,0.275,0.162,0.286,0.438,0.339,0.312,0.254,73,265,90.7,-2.4,1820.0,83.8,78.85,83,515,570,Donovan Hand
1089,689147,1089,100,0.235,0.078,0.329,0.313,0.279,0.282,0.225,54,230,87.2,5.7,2660.0,90.9,90.74,131,486,603,Orion Kerkering
1089,425531,1089,100,0.265,0.165,0.29,0.43,0.327,,,72,272,,,,87.8,,99,533,543,Doug Waechter
1087,451585,1087,100,0.293,0.18,0.33,0.473,0.362,,,75,256,,,,90.0,,112,480,591,Sam Demel
1086,685503,1086,100,0.32,0.296,0.328,0.617,0.425,0.41,0.309,81,253,89.8,9.0,1958.0,86.3,86.81,95,486,600,Kohei Arihara
1082,444427,1082,100,0.317,0.092,0.343,0.41,0.348,,,86,271,,,,90.0,,62,486,583,Kanekoa Texeira
1081,681982,1081,100,0.289,0.224,0.318,0.512,0.366,0.327,0.247,71,246,87.4,14.6,2282.0,88.3,88.68,113,484,597,Grant Anderson
1079,663455,1079,100,0.235,0.122,0.277,0.357,0.311,0.334,0.241,54,230,88.7,13.1,2117.0,88.6,88.86,141,507,572,Konnor Pilkington
1073,446624,1073,100,0.269,0.203,0.305,0.472,0.381,,,57,212,,,,73.9,,105,452,621,Charlie Haeger
1073,571539,1073,100,0.335,0.184,0.387,0.519,0.397,0.368,0.291,80,239,90.0,7.6,1732.0,90.5,90.47,115,472,601,Matt Carasiti
1072,219594,1072,100,0.278,0.256,0.255,0.534,0.368,,,77,277,,,,85.5,,76,522,545,Tomo Ohka
1072,658305,1072,100,0.275,0.303,0.292,0.578,0.396,0.37,0.255,60,218,89.5,15.2,2255.0,90.4,90.17,134,456,616,Edgar García
1071,664123,1071,100,0.226,0.107,0.297,0.333,0.266,0.258,0.209,61,270,87.4,7.8,2293.0,85.4,84.52,125,503,568,Scott Effross
1070,430680,1070,100,0.286,0.214,0.28,0.5,0.373,,,72,252,,,,82.1,,66,460,606,Justin Lehr
1070,605521,1070,100,0.216,0.134,0.295,0.351,0.298,0.293,0.204,50,231,88.5,17.0,2413.0,89.2,89.35,168,505,565,Art Warren
1069,452293,1069,100,0.295,0.198,0.321,0.494,0.375,,,70,237,,,,88.4,,81,438,618,Jonathan Albaladejo
1065,676969,1065,100,0.309,0.157,0.36,0.466,0.376,0.356,0.284,73,236,88.7,4.0,2125.0,90.4,89.61,84,465,600,Brett de Geus
1064,489448,1064,100,0.308,0.213,0.37,0.521,0.399,0.402,0.369,65,211,98.2,6.5,2254.0,89.9,89.75,101,460,603,Mike Zagurski
1060,425860,1060,100,0.291,0.195,0.317,0.486,0.365,,,73,251,,,,89.1,,92,489,555,Bryan Bullington
1060,435638,1060,100,0.302,0.153,0.326,0.455,0.357,,,83,275,,,,86.5,,82,484,576,Zach Jackson
1058,455091,1058,100,0.292,0.119,0.33,0.411,0.339,,,69,236,,,,89.1,,92,463,589,Mike Ekstrom
1057,676974,1057,100,0.277,0.293,0.291,0.57,0.384,0.341,0.25,69,249,90.5,10.4,2352.0,90.4,90.47,121,504,553,Max Meyer
1057,446488,1057,100,0.247,0.074,0.311,0.32,0.307,,,57,231,,,,86.4,,151,478,565,Scott Rice
1056,700249,1056,100,0.286,0.191,0.321,0.477,0.36,0.317,0.238,69,241,87.4,17.4,2287.0,86.7,86.68,100,486,570,Cade Povich
1055,668665,1055,100,0.274,0.235,0.302,0.509,0.362,0.339,0.253,63,230,89.6,16.4,2255.0,90.3,90.21,108,483,571,Stephen Nogosek
1054,623485,1054,100,0.272,0.187,0.286,0.46,0.347,0.333,0.259,64,235,88.8,11.3,2027.0,86.3,86.44,99,491,562,Ashton Goudeau
1050,120401,1050,100,0.206,0.239,0.201,0.445,0.331,,,43,209,,,,89.2,,94,439,609,Troy Percival
1046,445001,1046,100,0.236,0.105,0.26,0.342,0.298,,,56,237,,,,90.9,,88,450,580,Bobby Cassevah
1046,671922,1046,100,0.196,0.089,0.306,0.285,0.243,0.264,0.207,46,235,90.5,10.0,1952.0,92.9,94.59,152,516,530,Cade Smith
1043,670046,1043,100,0.263,0.169,0.296,0.432,0.333,0.322,0.249,64,243,88.4,17.7,1995.0,85.2,84.25,110,493,550,Kenny Rosenberg
1043,686753,1043,100,0.246,0.139,0.295,0.385,0.311,0.346,0.258,60,244,90.9,8.8,2228.0,91.5,90.41,140,490,553,Drey Jameson
1042,136268,1042,100,0.296,0.058,0.306,0.354,0.299,,,87,294,,,,77.8,,61,543,462,Chad Bradford
1041,681676,1041,100,0.217,0.104,0.278,0.321,0.277,0.295,0.22,46,212,88.1,9.8,2366.0,90.9,91.22,155,493,547,Ryan Fernandez
1039,666721,1039,100,0.257,0.186,0.281,0.442,0.339,0.348,0.269,58,226,88.6,10.9,2056.0,89.1,89.73,105,492,547,Max Castillo
1039,623364,1039,100,0.191,0.186,0.262,0.377,0.283,0.294,0.2,42,220,91.0,18.8,2240.0,90.0,91.17,129,461,578,Brad Wieck
1039,599899,1039,100,0.232,0.203,0.262,0.436,0.308,,,56,241,,,,80.3,,88,444,580,Yoshinori Tateyama
1031,806185,1031,100,0.225,0.204,0.277,0.429,0.342,0.341,0.226,43,191,89.5,13.3,2238.0,89.6,90.05,131,435,596,Hayden Birdsong
1027,642564,1027,100,0.245,0.159,0.328,0.404,0.333,0.329,0.236,51,208,87.8,13.0,2423.0,91.2,91.01,139,459,568,Francis Martes
1024,544759,1024,100,0.244,0.173,0.254,0.417,0.305,0.327,0.265,62,254,89.7,8.7,2301.0,93.8,93.73,113,499,521,Bo Schultz
1024,441368,1024,100,0.279,0.176,0.32,0.455,0.367,,,65,233,,,,85.3,,80,430,589,Alberto Castillo
1023,607309,1023,100,0.264,0.194,0.312,0.458,0.348,0.359,0.273,57,216,88.0,13.8,2225.0,88.7,89.26,107,456,549,Phil Klein
1021,451767,1021,100,0.275,0.083,0.308,0.358,0.326,,,63,229,,,,92.2,,68,407,598,Freddy Dolsi
1021,582494,1021,100,0.225,0.201,0.252,0.426,0.328,0.307,0.214,46,204,84.8,16.9,2165.0,83.3,82.77,118,447,574,Robby Scott
1018,451257,1018,100,0.292,0.119,0.322,0.411,0.36,,,64,219,,,,83.3,,75,380,625,Kason Gabbard
1016,543725,1016,100,0.269,0.194,0.316,0.463,0.363,,,58,216,,,,91.2,,122,484,528,B.J. Rosenberg
1016,543136,1016,100,0.279,0.124,0.321,0.403,0.328,,,65,233,,,,86.5,,102,465,542,Cody Eppley
1015,642073,1015,100,0.231,0.148,0.276,0.38,0.296,0.292,0.224,53,229,86.7,17.8,2398.0,84.7,84.21,105,425,590,Jimmie Sherfy
1015,626929,1015,100,0.318,0.197,0.364,0.515,0.382,0.353,0.279,76,239,87.9,14.4,1991.0,85.4,86.64,106,475,540,Lewis Thorpe
1014,660600,1014,100,0.202,0.076,0.271,0.278,0.302,0.349,0.239,40,198,87.4,13.3,2545.0,92.0,92.09,134,435,579,Enoli Paredes
1013,676050,1013,100,0.282,0.133,0.332,0.415,0.332,0.316,0.259,68,241,86.6,6.9,1928.0,87.8,87.06,120,475,538,Packy Naughton
1008,503444,1008,100,0.263,0.202,0.272,0.466,0.338,0.34,0.272,65,247,89.2,11.2,2097.0,89.0,88.25,98,491,516,Joel De La Cruz
1006,594772,1006,100,0.289,0.142,0.308,0.431,0.346,0.346,0.285,73,253,88.4,4.9,1837.0,85.3,85.93,87,468,533,Jake Buchanan
1005,477557,1005,100,0.251,0.136,0.281,0.387,0.324,,,59,235,,,,90.9,,105,445,553,Francisco Rodriguez
1004,493131,1004,100,0.288,0.15,0.306,0.438,0.338,,,77,267,,,,89.4,,81,503,494,Masa Kobayashi
1004,493161,1004,100,0.321,0.211,0.345,0.532,0.398,,,70,218,,,,85.9,,88,425,579,Yasuhiko Yabuta
1001,655889,1001,100,0.217,0.133,0.256,0.35,0.302,0.316,0.245,49,226,84.9,7.7,2232.0,93.4,93.71,120,472,529,Manuel Rodríguez
999,621248,999,100,0.252,0.167,0.277,0.419,0.33,0.341,0.267,62,246,87.6,11.1,2183.0,85.2,84.83,103,469,530,Ralph Garza Jr.
998,663562,998,100,0.35,0.191,0.399,0.541,0.414,0.33,0.262,77,220,88.4,13.8,2266.0,88.9,88.33,89,477,521,Noah Davis
998,673513,998,100,0.2,0.167,0.243,0.367,0.277,0.267,0.206,43,215,88.4,17.6,2298.0,88.2,87.56,158,505,493,Yuki Matsui
997,621058,997,100,0.265,0.253,0.245,0.518,0.333,0.36,0.298,66,249,90.9,22.6,2097.0,85.6,85.91,84,491,506,Andrew Moore
993,656641,993,100,0.225,0.155,0.25,0.38,0.308,0.328,0.23,45,200,86.9,20.0,2321.0,89.1,89.49,131,474,519,Jacob Latz
993,676604,993,100,0.228,0.197,0.264,0.425,0.342,0.378,0.252,44,193,89.3,17.7,2360.0,89.4,88.87,107,414,579,Tyler Zuber
990,596101,990,100,0.262,0.229,0.295,0.49,0.363,0.353,0.253,55,210,87.8,19.0,2447.0,90.5,90.59,114,459,531,Justin Shafer
984,658551,984,100,0.276,0.162,0.323,0.438,0.363,0.347,0.264,58,210,88.5,4.7,2073.0,92.9,93.35,140,451,533,Junior Fernández
980,642229,980,100,0.331,0.161,0.354,0.492,0.378,0.379,0.314,78,236,88.0,14.9,2273.0,85.1,84.36,81,434,545,Daniel Wright
979,453156,979,100,0.234,0.113,0.264,0.347,0.289,0.304,0.244,52,222,87.8,7.7,1807.0,90.7,90.6,128,442,533,Brooks Brown
977,430638,977,100,0.279,0.163,0.3,0.442,0.352,,,67,240,,,,90.2,,86,418,551,Roman Colon
977,475022,977,100,0.229,0.109,0.261,0.338,0.334,,,46,201,,,,91.8,,91,389,580,Craig Hansen
977,664074,977,100,0.305,0.287,0.333,0.592,0.391,0.347,0.261,68,223,88.1,14.0,2284.0,88.2,89.5,100,466,511,Cody Ponce
972,665001,972,100,0.282,0.291,0.287,0.573,0.386,0.354,0.247,58,206,87.0,18.6,2317.0,85.3,85.32,90,419,553,Trevor Kelley
971,570810,971,100,0.257,0.22,0.28,0.477,0.36,0.359,0.264,55,214,85.7,10.5,1924.0,87.6,86.87,118,433,531,Lisalverto Bonilla
970,474599,970,100,0.275,0.179,0.314,0.454,0.349,,,57,207,,,,93.2,,106,461,505,Neil Wagner
970,519175,970,100,0.302,0.108,0.354,0.41,0.343,,,67,222,,,,92.4,,111,451,514,Evan Reed
969,693312,969,100,0.25,0.101,0.327,0.351,0.319,0.305,0.22,52,208,89.7,11.0,2436.0,93.4,94.49,123,449,520,Kyle Nicolas
968,448753,968,100,0.265,0.096,0.282,0.361,0.318,,,66,249,,,,88.7,,55,444,518,Justin Berg
967,150474,967,100,0.29,0.176,0.322,0.466,0.354,,,64,221,,,,90.7,,86,455,485,Gary Glover
966,681869,966,100,0.272,0.119,0.354,0.391,0.335,0.32,0.237,55,202,90.1,13.4,2406.0,89.8,89.9,111,426,540,Shawn Dubin
965,592091,965,100,0.283,0.217,0.281,0.5,0.358,0.379,0.288,69,244,86.8,14.0,1986.0,87.1,86.93,102,499,460,A.J. Achter
963,488722,963,100,0.232,0.119,0.309,0.351,0.311,,,45,194,,,,90.1,,107,427,535,Zach Braddock
962,493337,962,100,0.314,0.166,0.33,0.48,0.373,,,72,229,,,,84.7,,56,435,521,Yunesky Maya
960,430942,960,100,0.296,0.158,0.368,0.453,0.374,,,60,203,,,,87.1,,97,392,527,Randy Williams
960,446003,960,100,0.274,0.202,0.309,0.475,0.357,,,61,223,,,,88.2,,104,443,503,Jairo Asencio
956,641149,956,100,0.293,0.207,0.309,0.5,0.382,0.401,0.307,58,198,89.2,7.9,2341.0,90.2,90.34,97,428,528,Wes Parsons
954,425562,954,100,0.28,0.192,0.298,0.472,0.354,,,60,214,,,,86.6,,65,411,531,Vinnie Chulk
953,547820,953,100,0.235,0.155,0.273,0.39,0.318,,,47,200,,,,84.3,,91,394,534,Fu-Te Ni
953,434701,953,100,0.336,0.216,0.353,0.552,0.4,,,87,259,,,,86.8,,72,473,479,Franquelis Osoria
952,458155,952,100,0.329,0.165,0.36,0.494,0.378,,,78,237,,,,86.8,,75,437,499,Joe Martinez
950,669796,950,100,0.239,0.225,0.294,0.463,0.331,0.327,0.243,52,218,88.8,16.4,2037.0,87.2,86.92,130,437,513,Jose E. Hernandez
948,592533,948,100,0.32,0.232,0.341,0.553,0.399,0.392,0.305,73,228,89.5,13.4,2058.0,85.2,84.74,75,408,539,Cody Martin
947,641541,947,100,0.294,0.168,0.352,0.462,0.369,0.362,0.265,58,197,89.2,11.4,2155.0,87.9,89.06,85,419,528,Jon Duplantier
946,676106,946,100,0.263,0.161,0.273,0.424,0.325,0.357,0.288,59,224,87.7,15.0,2228.0,90.4,90.71,98,477,469,Emerson Hancock
945,661383,945,100,0.252,0.138,0.294,0.39,0.323,0.313,0.235,55,218,89.3,9.9,2311.0,89.9,89.16,105,453,492,Oliver Ortega
945,641501,945,100,0.274,0.173,0.306,0.447,0.355,0.387,0.295,57,208,89.3,10.2,1959.0,85.7,84.07,81,401,540,Tyler Danish
945,592527,945,100,0.266,0.184,0.301,0.449,0.348,0.331,0.222,55,207,89.8,19.4,2440.0,88.5,86.9,90,399,536,Michael Mariot
943,656818,943,100,0.251,0.149,0.274,0.4,0.312,0.316,0.251,54,215,89.8,15.4,2154.0,87.1,86.76,94,444,499,Connor Overton
941,502136,941,100,0.312,0.194,0.333,0.506,0.376,,,77,247,,,,88.3,,96,477,455,Jordan Smith
936,502087,936,100,0.257,0.133,0.31,0.39,0.33,0.289,0.216,54,210,84.4,13.4,1751.0,87.5,85.52,73,376,556,Kevin Chapman
932,642233,932,100,0.259,0.151,0.28,0.41,0.326,0.316,0.244,55,212,86.8,0.7,2241.0,82.8,82.33,70,412,520,Eric Yardley
931,643466,931,100,0.227,0.212,0.257,0.438,0.326,0.325,0.248,46,203,89.2,15.4,2341.0,87.2,86.95,98,409,522,Harrison Musgrave
929,656803,929,100,0.305,0.107,0.386,0.412,0.351,0.337,0.267,57,187,90.2,17.6,1943.0,93.6,93.6,114,459,470,James Norwood
928,622780,928,100,0.209,0.186,0.326,0.395,0.324,0.298,0.18,36,172,86.4,14.6,2481.0,90.8,91.59,131,402,526,Angel Perdomo
928,683627,928,100,0.3,0.133,0.337,0.433,0.346,0.363,0.305,61,203,89.6,10.7,2049.0,90.4,90.68,76,434,494,Anthony Molina
927,656977,927,100,0.22,0.188,0.274,0.409,0.328,0.351,0.235,41,186,91.0,14.4,2643.0,91.5,90.96,129,411,515,Chad Sobotka
926,572308,926,100,0.262,0.322,0.258,0.584,0.387,0.395,0.289,56,214,91.5,15.9,2426.0,91.8,90.76,101,413,513,José A. Váldez
926,543921,926,100,0.289,0.251,0.303,0.54,0.372,0.379,0.319,61,211,89.5,10.8,2032.0,86.7,86.79,83,402,512,Joe Wieland
925,592547,925,100,0.245,0.204,0.262,0.449,0.347,0.367,0.262,48,196,90.1,17.4,2405.0,88.7,87.52,89,404,521,Deck McGuire
921,429400,921,100,0.297,0.2,0.326,0.497,0.403,0.416,0.306,52,175,90.0,11.7,2188.0,88.3,88.05,85,365,552,Adam Loewen
919,592464,919,100,0.365,0.306,0.413,0.671,0.458,0.364,0.259,80,219,91.0,11.3,2412.0,86.0,84.17,103,422,489,Mike Kickham
919,523848,919,100,0.258,0.144,0.283,0.402,0.333,0.351,0.267,54,209,87.8,8.4,2076.0,94.3,93.51,86,415,503,José Domínguez
917,456387,917,100,0.363,0.226,0.395,0.588,0.424,0.349,0.309,82,226,87.6,13.5,1999.0,83.2,76.88,84,439,474,Ryan Feierabend
914,453889,914,100,0.319,0.231,0.339,0.551,0.395,,,69,216,,,,85.0,,77,402,508,Matt Chico
914,594792,914,100,0.219,0.15,0.269,0.369,0.308,0.331,0.236,41,187,88.5,14.3,2060.0,89.7,89.21,116,406,495,Brandon Cunniff
912,606983,912,100,0.229,0.114,0.261,0.343,0.28,0.298,0.241,48,210,86.8,12.0,2305.0,92.3,91.75,100,440,468,Koda Glover
911,430670,911,100,0.297,0.146,0.33,0.443,0.355,,,63,212,,,,91.1,,60,390,511,Bob Keppel
911,434579,911,100,0.2,0.138,0.229,0.338,0.28,,,39,195,,,,84.8,,78,379,525,Steven Shell
910,664180,910,100,0.352,0.198,0.419,0.549,0.42,0.379,0.291,64,182,87.6,8.6,2456.0,85.1,84.6,75,362,548,Matt Hall
908,623913,908,100,0.302,0.234,0.315,0.537,0.389,0.327,0.247,62,205,87.4,17.1,2204.0,87.6,86.27,86,420,485,Wei-Chung Wang
907,448693,907,100,0.295,0.135,0.315,0.43,0.344,,,70,237,,,,89.0,,60,421,477,Ross Wolf
